date,open,high,low,close,rate-day,rate-week,rate-month,rate-3month,rate-6month,rate-12month,rateYTD),5-high,5-low,5-average,20-high,20-low,20-average,60-high,60-low,60-average,120-high,120-low,120-average,52week-high,52week-low,52week-average ,ADX, RSI,MACD_12_ 26,9avg_MACD,oscillator,bollbandT,bollbandB,stochastic,이격도,역사적변동성,A ratio,B ratio,BWI,close
2011-09-15,239.5,241.2,232.2,237.55,1.42,-3.93,-1.07,-14.97,-7.79,-2.73,-2.73,1846.64,1749.16,1803.25,1892.67,1710.7,1807.73,2180.59,1710.7,1986.37,2228.96,1710.7,2051.95,2228.96,1710.7,2010.95,40.2258423,0.442668306,1.801923077,-1.014957265,2.816880342,1820.257455,1795.202545,-8.095565203,97.30076536,0.392581996,91.25090383,-1151.666667,0.013859874,237.55
2011-09-16,243.4,247.4,241.4,246.4,3.72,1.5,-2.12,-10.09,-6.02,1.56,1.56,1846.64,1749.16,1804.58,1880.7,1710.7,1805.1,2180.59,1710.7,1982.91,2228.96,1710.7,2050.31,2228.96,1710.7,2011.06,42.48844585,0.460095295,1.444871795,0.088176638,1.356695157,1817.284157,1792.915843,-8.613529412,97.63738726,0.339478671,104.2220485,-437.4683544,0.013499703,246.4
2011-09-19,242.45,245.7,241.75,244,-1.04,0.44,4.36,-10.38,-8.09,-0.35,-0.35,1840.1,1749.16,1799.44,1880.7,1710.7,1803.12,2180.59,1710.7,1978.86,2228.96,1710.7,2048.36,2228.96,1710.7,2011.04,46.21880865,0.503943909,0.777564103,0.833582621,-0.056018519,1814.01171,1792.22829,-8.627647059,97.95665584,0.340393217,112.4056999,-538.2352941,0.012080959,244
2011-09-20,243.1,247,239.8,246.3,0.94,1.38,5.34,-9,-7.23,0.29,0.29,1840.1,1749.16,1804.45,1880.7,1710.7,1807.77,2180.59,1710.7,1975.23,2228.96,1710.7,2046.54,2228.96,1710.7,2011.06,42.00291752,0.489169675,0.492628205,1.232336182,-0.739707977,1818.675966,1796.864034,-8.614117647,98.57772095,0.323997133,102.5889968,-582.1292776,0.012065657,246.3
2011-09-21,246.3,250.8,244.9,248.15,0.89,6.01,6.27,-9.47,-7.44,1.18,1.18,1854.28,1774.08,1825.47,1880.7,1749.16,1814.95,2180.59,1710.7,1971.28,2228.96,1710.7,2044.73,2228.96,1710.7,2010.43,42.42694084,0.496888889,1.575641026,1.536146724,0.039494302,1825.474632,1804.425368,-11.41105367,99.26620292,0.319658438,116.9894366,-646.9135802,0.01159771,248.15
2011-09-22,241.45,242.95,237.6,238.4,-2.9,1.49,5.25,-12.76,-10.58,-1.75,-1.75,1854.28,1800.55,1830.77,1880.7,1749.16,1816.14,2180.59,1710.7,1966.79,2228.96,1710.7,2042.31,2228.96,1710.7,2009.58,44.06439196,0.44612929,2.386538462,1.727706553,0.658831909,1825.963435,1806.316565,-11.48517561,99.57101687,0.354594142,115.8911326,-6385.714286,0.010817927,238.4
2011-09-23,230.6,232.6,225.2,226.3,-5.73,-7.75,-4.46,-17.43,-15.64,-7.38,-7.38,1854.28,1697.44,1802.24,1880.7,1697.44,1813.28,2180.59,1697.44,1960.7,2228.96,1697.44,2038.9,2228.96,1697.44,2008.33,45.35335136,0.433333333,1.683333333,1.693767806,-0.010434473,1824.899421,1801.660579,-8.027611044,99.61098386,0.400052823,104.379562,1059.459459,0.012815915,226.3
2011-09-26,229.7,230.1,221.1,221.75,-2.64,-9.24,-7.1,-20.95,-19.54,-10.5,-10.5,1854.28,1652.71,1768.59,1880.7,1652.71,1807.68,2180.59,1652.71,1953.33,2228.96,1652.71,2034.99,2228.96,1652.71,2007.56,45.18904892,0.415613383,0.090705128,1.39522792,-1.304522792,1822.1971,1793.1629,-6.276415632,99.47403697,0.388598089,87.63796909,1079.207921,0.016061581,221.75
2011-09-27,229.75,235.7,227.6,235.7,5.02,-5.56,-2.43,-16.16,-15.5,-6.72,-6.72,1854.28,1652.71,1748.14,1880.7,1652.71,1805.52,2180.59,1652.71,1947.25,2228.96,1652.71,2031.82,2228.96,1652.71,2007.06,45.66903747,0.451117318,-0.695192308,1.062001425,-1.757193732,1820.084409,1790.955591,-6.215228738,99.48714134,0.450539351,93.9238653,-64250,0.016133201,235.7
2011-09-28,236.05,236.8,230.8,231.65,-0.73,-7.07,-3.14,-16.47,-16.21,-7.16,-7.16,1800.55,1652.71,1721.9,1880.7,1652.71,1800.2,2180.59,1652.71,1940.54,2228.96,1652.71,2028.43,2228.96,1652.71,2006.53,45.68421486,0.500288184,-1.374358974,0.709081197,-2.083440171,1814.735455,1785.664545,-6.232992675,99.30746257,0.448728384,84.21418637,-121200,0.016148711,231.65
2011-09-29,230.25,237.65,228.8,236.95,2.68,-1.74,-3.29,-15.52,-14.61,-5.21,-5.21,1769.29,1652.71,1715.65,1880.7,1652.71,1796.47,2180.59,1652.71,1934.27,2228.96,1652.71,2025.45,2228.96,1652.71,2006.14,44.15350868,0.473581213,-1.925320513,0.334615385,-2.259935897,1810.326957,1782.613043,-6.209746041,99.19998145,0.45745823,84.10185822,3294.444444,0.015426873,236.95
2011-09-30,235.7,239.15,233,236.2,0.02,4.25,-4.02,-15.76,-15.38,-5.51,-5.51,1769.65,1652.71,1730.09,1880.7,1652.71,1790.95,2180.59,1652.71,1927.74,2228.96,1652.71,2022.51,2228.96,1652.71,2005.73,37.61329924,0.507489515,-1.834935897,0.044337607,-1.879273504,1804.473371,1777.426629,-6.213035659,98.98784726,0.455583838,84.43526171,7562.5,0.015101896,236.2
2011-10-03,235.7,239.15,233,236.2,0.02,4.25,-4.02,-15.76,-15.38,-5.51,-5.51,1769.65,1652.71,1730.09,1880.7,1652.71,1790.95,2180.59,1652.71,1927.74,2228.96,1652.71,2022.51,2228.96,1652.71,2005.73,37.61329924,0.507489515,-2.007051282,-0.233404558,-1.773646724,1804.422478,1777.477522,-6.213035659,99.05905102,0.429469758,93.001443,-1774.025974,0.015045063,236.2
2011-10-04,225.4,228.9,222.45,228.4,-3.59,-1.7,-8.65,-20.47,-19.36,-9.21,-9.21,1769.65,1706.19,1740.79,1867.75,1652.71,1782.22,2180.59,1652.71,1919.99,2228.96,1652.71,2019,2228.96,1652.71,2005.55,38.51363045,0.505671642,-3.007051282,-0.742592593,-2.264458689,1796.213054,1768.226946,-6.623465402,98.65694759,0.445252968,92.10337401,2003.278689,0.015702948,228.4
2011-10-05,230.45,230.5,224.2,226.2,-2.33,-3.28,-6.68,-22.91,-21.78,-11.31,-11.31,1769.65,1666.52,1726.95,1854.28,1652.71,1772.16,2180.35,1652.71,1911.42,2228.96,1652.71,2015.2,2228.96,1652.71,2004.7,36.51915905,0.542016807,-3.823076923,-1.432549858,-2.390527066,1786.877776,1757.442224,-7.076995585,98.21224954,0.418405085,80.84962913,844.0944882,0.016609985,226.2
2011-10-06,231.35,235.4,230.85,232.95,2.63,-3.33,-3.19,-21.23,-19.58,-10.17,-10.17,1769.65,1666.52,1724.39,1854.28,1652.71,1768.39,2174.31,1652.71,1903.59,2228.96,1652.71,2012.04,2228.96,1652.71,2003.92,35.6820467,0.525261324,-4.375961538,-2.105804843,-2.270156695,1782.833553,1753.946447,-7.043508459,98.13128324,0.433488164,89.6819788,1526.923077,0.016335257,232.95
2011-10-07,237.5,239.5,237,237.25,2.89,-0.56,-4.02,-19.3,-17.08,-7.42,-7.42,1769.65,1666.52,1722.49,1854.28,1652.71,1768.04,2174.31,1652.71,1896.96,2228.96,1652.71,2009.02,2228.96,1652.71,2003.35,31.22946181,0.493805672,-4.851602564,-2.654950142,-2.196652422,1782.333071,1753.746929,-7.022175919,98.2404631,0.437665779,88.57556038,-2501.960784,0.016168266,237.25
2011-10-10,238.45,241.4,238.05,238.75,0.38,-0.18,-2.56,-18.98,-16.99,-6.89,-6.89,1766.44,1666.52,1721.85,1854.28,1652.71,1764.69,2174.31,1652.71,1891.24,2228.96,1652.71,2005.9,2228.96,1652.71,2002.83,33.06287012,0.487933713,-4.576282051,-3.086182336,-1.490099715,1778.861966,1750.518034,-7.014734335,98.19216773,0.438381012,88.95478132,-2364.150943,0.016061706,238.75
2011-10-11,243.5,244.35,242.35,242.7,1.62,5.21,-0.99,-16.79,-15.42,-5.02,-5.02,1795.02,1666.52,1739.61,1854.28,1652.71,1762.11,2174.31,1652.71,1885.67,2228.96,1652.71,2003.02,2228.96,1652.71,2002.45,32.1929112,0.503065635,-3.509615385,-3.323433048,-0.186182336,1776.423376,1747.796624,-6.995138165,98.19369978,0.442432118,85.18796992,-999.2063492,0.016245724,242.7
2011-10-12,242.05,244.6,240.35,244,0.81,8.58,-0.19,-14.23,-13.4,-3.13,-3.13,1809.5,1710.32,1768.21,1854.28,1652.71,1761.94,2174.31,1652.71,1880.32,2228.96,1652.71,2000.29,2228.96,1652.71,2002.21,31.85507525,0.502429653,-2.074679487,-3.34002849,1.265349003,1776.592595,1747.287405,-6.988688793,98.32416326,0.426298019,96.59751037,-891.8367347,0.016632342,244
2011-10-13,247,248.25,245.3,245.7,0.75,6.59,0.56,-14.39,-14.08,-2.83,-2.83,1823.1,1759.77,1790.77,1854.28,1652.71,1765.63,2174.31,1652.71,1874.95,2228.96,1652.71,1997.79,2228.96,1652.71,2002,29.97450677,0.555874337,-1.356730769,-3.286894587,1.930163818,1780.815224,1750.444776,-6.980254998,98.64595971,0.42308119,105.6724611,-1427.586207,0.017200913,245.7
2011-10-14,244.75,248,243.35,248,0.67,4.3,4.93,-13.83,-14.28,-3.39,-3.39,1835.4,1766.44,1805.89,1854.28,1652.71,1768.7,2174.31,1652.71,1870.04,2228.96,1652.71,1995,2228.96,1652.71,2001.74,30.88039791,0.552118359,-0.148076923,-3.08034188,2.932264957,1784.104629,1753.295371,-6.96884457,98.91806445,0.404049954,105.4579093,2226.530612,0.017419155,248
2011-10-17,250.4,251.25,248.7,251.2,1.62,5.59,1.36,-13.05,-12.86,-1.95,-1.95,1865.18,1795.02,1825.64,1865.18,1652.71,1769.95,2174.31,1652.71,1865.62,2228.96,1652.71,1992.23,2228.96,1652.71,2001.59,31.24816117,0.476415094,0.647115385,-2.674323362,3.321438746,1786.322245,1753.577755,-6.596272415,99.07987463,0.404511688,99.18256131,-1500,0.018500234,251.2
2011-10-18,246.4,248.45,245.9,246.4,-1.41,2.44,-0.07,-13.69,-13.98,-1.95,-1.95,1865.18,1809.5,1834.42,1865.18,1652.71,1770.85,2174.31,1652.71,1860.35,2228.96,1652.71,1989.23,2228.96,1652.71,2001.44,31.11557905,0.464101091,1.289423077,-2.106267806,3.395690883,1787.233441,1754.466559,-6.61886384,99.23279992,0.409787163,100.9569378,-1.86E+17,0.018503477,246.4
2011-10-19,248.4,250.9,246.15,250.75,0.93,2.57,1.92,-12.88,-12.57,-0.08,-0.08,1865.18,1823.1,1843.7,1865.18,1652.71,1771.75,2174.31,1652.71,1855.53,2228.96,1652.71,1986.23,2228.96,1652.71,2001.44,35.21496706,0.456188071,2.126923077,-1.383725071,3.510648148,1788.521168,1754.978832,-6.598390361,99.40355064,0.413699227,95.57438795,-2637.5,0.018931755,250.75
2011-10-20,249.9,251.8,242.3,242.3,-2.74,-0.99,-1.79,-16.24,-16.81,-3.49,-3.49,1865.18,1805.09,1840.1,1865.18,1652.71,1769.29,2174.31,1652.71,1849.43,2228.96,1652.71,1982.89,2228.96,1652.71,2001.18,35.73569947,0.359406092,2.946794872,-0.517236467,3.464031339,1786.182143,1752.397857,-6.638160682,99.39616475,0.406652943,89.97361478,-751.5923567,0.019094827,242.3
2011-10-21,245.2,248.05,243.25,247.2,1.84,0.16,-0.86,-14.3,-16.38,-1.94,-1.94,1865.18,1805.09,1840.69,1865.18,1652.71,1771.18,2174.31,1652.71,1844.23,2228.96,1652.71,1979.82,2228.96,1652.71,2001.03,32.3609215,0.370771313,4.325641026,0.471866097,3.853774929,1787.612666,1754.747334,-6.615098602,99.6201489,0.360527919,97.37827715,-380.3234501,0.018555613,247.2
2011-10-24,249.9,256.15,249.6,255.55,3.26,1.78,11.83,-12.57,-13.63,0.05,0.05,1898.32,1805.09,1847.32,1898.32,1652.71,1781.23,2174.31,1652.71,1839.72,2228.96,1652.71,1977.24,2228.96,1652.71,2001.03,31.68270561,0.429219144,5.857051282,1.512606838,4.344444444,1797.131191,1765.328809,-5.688530597,100.2599894,0.361892183,128.27051,-424.0896359,0.017854169,255.55
2011-10-25,256.2,256.75,254.25,255.6,-0.51,2.71,11.26,-12.18,-14.77,-1.41,-1.41,1898.32,1805.09,1857.27,1898.32,1666.52,1793.02,2172.31,1652.71,1834.96,2228.96,1652.71,1974.71,2228.96,1652.71,2000.92,30.68313264,0.349160868,6.940064103,2.514245014,4.425819088,1810.053326,1775.986674,-6.086798965,100.9591292,0.301512886,116.8151448,-599.5238095,0.018999594,255.6
2011-10-26,253.2,255.65,251.75,254.65,0.3,2.07,14.62,-12.65,-14.14,-1.31,-1.31,1898.32,1805.09,1864.95,1898.32,1666.52,1800.95,2172.31,1652.71,1830.6,2200.73,1652.71,1971.92,2228.96,1652.71,2000.82,28.84684979,0.408109132,7.943910256,3.547649573,4.396260684,1818.230974,1783.669026,-6.090897325,101.4035006,0.292517658,131.7518248,-798.7096774,0.019190954,254.65
2011-10-27,256.65,259.5,254.75,259.2,1.46,6.48,10.74,-11.6,-12.9,0.65,0.65,1922.04,1838.38,1888.34,1922.04,1666.52,1810.9,2172.31,1652.71,1827.08,2180.64,1652.71,1969.6,2228.96,1652.71,2000.87,27.88474305,0.40978651,8.893910256,4.552314815,4.341595442,1829.4039,1792.3961,-5.507670632,101.9223355,0.289060538,119.3742479,-544.8430493,0.020436137,259.2
2011-10-28,264.9,265.05,259.85,260.25,0.39,4.96,11.98,-10.5,-12.63,1.13,1.13,1929.48,1888.65,1906.56,1929.48,1666.52,1818.91,2121.27,1652.71,1823.04,2180.59,1652.71,1967.5,2228.96,1652.71,2000.96,25.75839906,0.406760349,9.407692308,5.525712251,3.881980057,1838.390621,1799.429379,-5.347847581,102.2926727,0.287667809,105.4669704,-355.801105,0.021420105,260.25
2011-10-31,259.85,262.55,256.9,258.7,-1.06,0.56,7.88,-10.51,-12.92,1.39,1.39,1929.48,1888.65,1908.7,1929.48,1666.52,1825.88,2066.26,1652.71,1819.5,2180.59,1652.71,1965.52,2228.96,1652.71,2001.07,25.66961613,0.446397188,9.244871795,6.409650997,2.835220798,1845.775646,1805.984354,-5.353742014,102.5838964,0.289760173,103.1710079,-350.2747253,0.021792939,258.7
2011-11-01,255.9,260.2,255.6,257.95,0.03,1.11,7.91,-12.09,-12.9,-0.27,-0.27,1929.48,1894.31,1912.9,1929.48,1666.52,1836.05,2018.47,1652.71,1816.89,2180.59,1652.71,1963.6,2228.96,1652.71,2001.05,26.55869672,0.506234414,8.681730769,7.137962963,1.543767806,1854.702588,1817.397412,-5.356594159,102.9995271,0.254838217,111.686747,-276.9083969,0.02031817,257.95
2011-11-02,252.95,256.45,251.1,256.4,-0.61,0.2,7.25,-10.52,-14.85,-1.04,-1.04,1929.48,1898.01,1913.64,1929.48,1710.32,1847.62,1943.75,1652.71,1814.88,2180.59,1652.71,1961.36,2228.96,1652.71,2000.96,26.23260098,0.544335753,8.318910256,7.734864672,0.584045584,1863.62347,1831.61653,-6.63405731,103.4296674,0.252179369,134.2318059,-360.0522193,0.017323335,256.4
2011-11-03,255.4,255.6,250.45,251.9,-1.48,-2.71,5.67,-9.5,-15.03,-3.41,-3.41,1929.48,1869.96,1903.22,1929.48,1759.77,1855.61,1929.48,1652.71,1813.65,2180.59,1652.71,1959.26,2228.96,1652.71,2000.7,29.56981214,0.539795918,7.998397436,8.142948718,-0.144551282,1869.669703,1841.550297,-8.88498026,103.6239714,0.25030257,110.589651,-453.4615385,0.015153726,251.9
2011-11-04,257.7,260.4,256.35,259.9,3.13,-0.06,13.02,-4.46,-11.57,-0.73,-0.73,1928.41,1869.96,1903.01,1929.48,1766.44,1864.04,1929.48,1652.71,1814.63,2180.59,1652.71,1957.66,2228.96,1652.71,2000.64,29.33789147,0.580855019,7.878205128,8.367521368,-0.489316239,1877.327703,1850.752297,-9.240309127,103.8164538,0.263941742,110.0235849,-427.3684211,0.014256886,259.9
2011-11-07,260.4,260.5,257.7,257.95,-0.48,0.53,9.05,-1.27,-10.63,-1.02,-1.02,1928.41,1869.96,1905.02,1929.48,1795.02,1871.67,1929.48,1652.71,1816.6,2180.59,1652.71,1956.12,2228.96,1652.71,2000.56,31.85912945,0.613346418,8.345833333,8.523717949,-0.177884615,1883.851526,1859.488474,-11.43142942,103.9317794,0.267250271,97.98657718,-423.2472325,0.013016746,257.95
2011-11-08,258.7,259.7,255.8,256.35,-0.83,-0.34,8.15,1.8,-11.38,-2.02,-2.02,1928.41,1869.96,1903.72,1929.48,1805.09,1877.08,1929.48,1652.71,1818.21,2180.59,1652.71,1954.46,2228.96,1652.71,2000.41,27.21984906,0.627405248,8.333333333,8.566987179,-0.233653846,1888.498981,1865.661019,-12.45067932,103.9005321,0.265246194,94.61786868,-560.2094241,0.01216675,256.35
2011-11-09,259,259.9,256.05,258,0.23,0.5,8.4,5.89,-10.83,-2.05,-2.05,1928.41,1869.96,1905.63,1929.48,1805.09,1881.98,1929.48,1652.71,1819.71,2180.59,1652.71,1952.56,2228.96,1652.71,2000.25,32.04315384,0.689613527,7.399038462,8.400890313,-1.001851852,1892.776075,1871.183925,-12.43741458,103.8268203,0.265412133,88.67924528,-429.1828794,0.011473103,258
2011-11-10,250.4,251.4,243.95,245.2,-4.94,-3.03,2.65,0.39,-15.24,-7.86,-7.86,1928.41,1813.25,1894.29,1929.48,1805.09,1881.49,1929.48,1652.71,1820.05,2180.59,1652.71,1950.2,2228.96,1652.71,1999.62,32.52313304,0.551442728,5.801602564,8.000213675,-2.198611111,1892.366071,1870.613929,-12.54031675,103.4691069,0.32546032,80.17159199,-1968.888889,0.011561126,245.2
2011-11-11,246.75,250.65,244.5,248.7,2.77,-3.37,3.81,2.53,-13.99,-2.68,-2.68,1919.1,1813.25,1881.29,1929.48,1805.09,1882.89,1929.48,1652.71,1819.77,2180.59,1652.71,1948.14,2228.96,1652.71,1999.42,34.48623117,0.494249096,4.7,7.49522792,-2.79522792,1893.693473,1872.086527,-12.51217944,103.2219973,0.327754102,80.11257036,-998.9473684,0.011475416,248.7
2011-11-14,254.3,256.8,253.75,255.3,2.11,-0.85,3.67,6.11,-10.25,-0.54,-0.54,1907.53,1813.25,1878.04,1929.48,1805.09,1884.77,1929.48,1652.71,1819.94,2180.59,1652.71,1946.86,2228.96,1652.71,1999.38,36.45942205,0.568544996,3.680769231,6.939565527,-3.258796296,1895.528638,1874.011362,-12.45912051,103.0008886,0.337815547,85.04314477,-657.8616352,0.011416393,255.3
2011-11-15,253.9,255.45,252.5,254.1,-0.88,-0.89,2.76,5.18,-11.04,-1.45,-1.45,1907.53,1813.25,1874.63,1929.48,1805.09,1887.13,1929.48,1652.71,1820.37,2180.59,1652.71,1945.4,2228.96,1652.71,1999.27,39.2594316,0.566164154,2.577884615,6.301673789,-3.723789174,1897.291199,1876.968801,-12.46876759,102.8032241,0.330247135,82.65786993,-486.3436123,0.010768945,254.1
2011-11-16,254.75,257.3,248.2,248.9,-1.59,-2.7,1.13,-1.27,-11.79,-2.27,-2.27,1902.81,1813.25,1864.34,1929.48,1805.09,1887.14,1929.48,1652.71,1822.22,2180.59,1652.71,1943.9,2228.96,1652.71,1999.09,40.17322697,0.546250365,1.52275641,5.58215812,-4.059401709,1897.469462,1876.810538,-12.51057159,102.4816699,0.333535134,76.54751526,-539,0.010947213,248.9
2011-11-17,249.8,252.35,245.7,251.25,1.11,3.5,0.62,-0.85,-10.74,-1.08,-1.08,1902.81,1856.07,1877.02,1929.48,1813.25,1890.72,1929.48,1652.71,1824.99,2180.59,1652.71,1942.11,2228.96,1652.71,1999.01,38.49141757,0.561230248,0.685576923,4.782977208,-4.097400285,1899.543561,1881.896439,-13.4388712,102.3386574,0.310026216,82.72980501,-479.1489362,0.009333546,251.25
2011-11-18,247.65,247.75,244.8,246,-2,-1.3,0.01,-1.15,-13.89,-4.6,-4.6,1902.81,1839.17,1872.17,1929.48,1813.25,1890.76,1929.48,1652.71,1826.03,2180.59,1652.71,1939.93,2228.96,1652.71,1998.65,42.07147583,0.533386967,-0.192628205,3.834259259,-4.026887464,1899.810343,1881.709657,-13.48404026,102.0106912,0.312344988,76.34703196,-896.1904762,0.009573233,246
2011-11-21,245.3,245.5,241.65,244,-1.04,-4.35,-1,4.31,-13.8,-6.23,-6.23,1886.12,1820.03,1855.61,1929.48,1813.25,1886.84,1929.48,1652.71,1827.11,2180.59,1652.71,1937.65,2228.96,1652.71,1998.17,39.58201192,0.524594488,-0.697115385,2.830876068,-3.527991453,1897.034741,1876.645259,-13.50124753,101.5100019,0.287269189,61.53184165,-2032.432432,0.010806153,244
2011-11-22,240.1,245.35,240.1,243.9,0.34,-3.17,-0.66,6.76,-13.51,-6.07,-6.07,1876.67,1820.03,1843.64,1929.48,1813.25,1883.72,1929.48,1652.71,1828.14,2180.59,1652.71,1935.02,2228.96,1652.71,1997.69,39.97625283,0.534821188,-1.749679487,1.814351852,-3.564031339,1894.833169,1872.606831,-13.50210789,101.0954982,0.287207594,72.03918077,1398.148148,0.011799173,243.9
2011-11-23,243.9,243.9,238.05,239.05,-2.36,-3.93,-3.01,0.36,-13.26,-7.56,-7.56,1876.67,1783.1,1829.05,1929.48,1783.1,1878.16,1929.48,1652.71,1828.21,2180.59,1652.71,1932.03,2228.96,1652.71,1997.11,36.37412418,0.532316339,-3.041987179,0.831730769,-3.873717949,1890.972535,1865.347465,-10.54823063,100.588699,0.293988404,62.7580512,12566.66667,0.01364371,239.05
2011-11-24,238.05,241.25,237.2,239.4,0.67,-4.35,-5.44,2.3,-12.94,-6.8,-6.8,1839.17,1783.1,1812.73,1929.48,1783.1,1871.82,1929.48,1652.71,1827.64,2180.59,1652.71,1929.37,2228.96,1652.71,1996.58,37.72336031,0.426673228,-4.017948718,-0.136930199,-3.881018519,1885.52995,1858.11005,-10.5458396,100.0858725,0.284262924,64.45378151,1062.121212,0.014648791,239.4
2011-11-25,237.45,239.25,236.2,236.95,-1.04,-3.41,-5.94,0.67,-12.74,-7.85,-7.85,1826.28,1776.4,1800.17,1928.41,1776.4,1864.16,1929.48,1652.71,1826.51,2180.59,1652.71,1926.56,2228.96,1652.71,1995.98,38.38514851,0.423202083,-5.566346154,-1.164387464,-4.401958689,1878.729431,1849.590569,-10.12729426,99.55585557,0.283459562,71.81328546,265.2968037,0.015631095,236.95
2011-11-28,242.4,244.35,241.1,244.35,2.19,-0.26,-5.92,2.04,-13.57,-4.55,-4.55,1826.28,1776.4,1799.22,1928.41,1776.4,1859.47,1929.48,1652.71,1825.43,2180.59,1652.71,1924.19,2228.96,1652.71,1995.63,38.75688422,0.462556232,-5.527564103,-2.064992877,-3.462571225,1873.748562,1845.191438,-10.07861325,99.21639394,0.30978783,72.61794635,669.6078431,0.015357669,244.35
2011-11-29,244.95,250.25,244.8,250.15,2.27,1.66,-3.78,1.48,-11.6,-2.06,-2.06,1856.52,1776.4,1805.27,1928.41,1776.4,1856.82,1929.48,1652.71,1825.03,2180.59,1652.71,1922.3,2228.96,1652.71,1995.47,33.10826727,0.505959621,-5.199038462,-2.811858974,-2.387179487,1870.575186,1843.064814,-10.04045786,99.02012831,0.32345181,74.67532468,2267.647059,0.014815853,250.15
2011-11-30,248.45,250,247.5,248.25,-0.49,3.61,-4.25,0.2,-11.76,-3,-3,1856.52,1776.4,1818.15,1928.41,1776.4,1854.29,1929.48,1652.71,1824.69,2180.59,1652.71,1920.44,2228.96,1652.71,1995.24,29.0082474,0.601677755,-5.503846154,-3.49957265,-2.004273504,1867.647608,1840.932392,-10.05295704,98.86762554,0.323792818,72.26415094,-2493.75,0.014407248,248.25
2011-12-01,257.4,260.6,257.3,259.75,3.72,6.75,0.34,1.89,-10.51,-0.68,-0.68,1916.18,1776.4,1842.38,1928.41,1776.4,1856.6,1929.48,1652.71,1826.87,2180.59,1652.71,1919.35,2228.96,1652.71,1995.19,27.76929699,0.663900415,-5.229166667,-4.059188034,-1.169978632,1870.756326,1842.443674,-9.977304125,98.98817831,0.357441943,85.77362409,-451.4893617,0.015249731,259.75
2011-12-02,259.65,259.95,257.85,259.2,-0.01,7.86,0.95,2.59,-9.37,-1.75,-1.75,1916.18,1815.28,1870.31,1919.1,1776.4,1855.99,1929.48,1652.71,1829.35,2180.59,1652.71,1918.24,2228.96,1652.71,1995.05,29.08245977,0.67728646,-4.370833333,-4.467378917,0.096545584,1870.039794,1841.940206,-10.6320953,98.97689549,0.339966147,80.04115226,-764.957265,0.015139946,259.2
2011-12-05,260.7,261.15,258.2,260.4,0.36,5.93,-0.29,7.68,-9.02,-1.76,-1.76,1922.9,1847.51,1891.83,1922.9,1776.4,1856.18,1929.48,1652.71,1830.85,2180.59,1652.71,1916.96,2228.96,1652.71,1994.91,31.87644894,0.630998345,-3.614102564,-4.674537037,1.060434473,1870.584225,1841.775775,-10.34812287,99.0279292,0.339201117,81.09504132,-672.9927007,0.015520288,260.4
2011-12-06,258.55,259.75,255.7,257.9,-1.04,2.49,-1.33,7.7,-9.97,-2.6,-2.6,1922.9,1847.51,1901.09,1922.9,1776.4,1856.16,1929.48,1652.71,1831.78,2180.59,1652.71,1915.43,2228.96,1652.71,1994.71,31.13833294,0.660508083,-2.591666667,-4.624501425,2.032834758,1870.735967,1841.584033,-10.36518771,99.0821545,0.34030489,81.59255429,-1028.235294,0.015705507,257.9
2011-12-07,258.6,260.15,257.7,259.35,0.87,3.89,0.02,4.69,-8.59,-2.2,-2.2,1922.9,1902.82,1915.47,1922.9,1776.4,1856.75,1929.48,1652.71,1833.56,2180.59,1652.71,1914.37,2228.96,1652.71,1994.54,31.8982268,0.653301887,-1.366346154,-4.329878917,2.963532764,1871.502409,1841.997591,-10.3552901,99.18043601,0.34012554,86.60907127,-1843.478261,0.015890571,259.35
2011-12-08,258.4,260.1,256,258.1,-0.37,-0.2,0.49,3.56,-8.21,-2.22,-2.22,1922.9,1902.82,1914.71,1922.9,1776.4,1861.71,1929.48,1652.71,1836.28,2180.59,1652.71,1913.37,2228.96,1652.71,1994.36,29.37916695,0.703045685,-0.248397436,-3.738995726,3.490598291,1876.77617,1846.64383,-10.36382253,99.49794346,0.28321523,96.56804734,-555.8659218,0.016185303,258.1
2011-12-09,254,254.9,251.15,251.2,-1.97,-2.15,-1.72,3.41,-9.49,-5.74,-5.74,1922.9,1874.75,1906.46,1922.9,1776.4,1862.28,1929.48,1652.71,1837.95,2180.59,1652.71,1912.16,2228.96,1652.71,1993.9,31.21430406,0.643064423,0.791025641,-3.036930199,3.82795584,1877.333501,1847.226499,-10.4109215,99.58325167,0.298149447,88.21470245,-1245.454545,0.016166743,251.2
